Link_ID,Accuracy,Day
716620,100.0,17
717778,100.0,17
764692,0.0,17
774097,0.0,17
716641,100.0,17
717709,100.0,17
716670,100.0,17
764565,100.0,17
716685,100.0,17
765211,0.0,17
718224,0.0,17
717735,100.0,17
717790,80.0,17
717725,100.0,17
769263,100.0,17
765133,0.0,17
716698,100.0,17
717769,100.0,17
762565,0.0,17
771876,100.0,17
717732,100.0,17
717775,100.0,17
771770,0.0,17
716688,0.0,17
717801,0.0,17
716664,100.0,17
717717,0.0,17
716692,100.0,17
716689,60.0,17
769255,0.0,17
762552,100.0,17
716714,100.0,17
716659,80.0,17
717723,100.0,17
761482,100.0,17
717820,100.0,17
772439,100.0,17
769507,0.0,17
764690,0.0,17
1201693,0.0,17
1209076,75.0,17
1217724,100.0,17
1201451,100.0,17
1201604,100.0,17
1213849,100.0,17
1201120,100.0,17
1201627,0.0,17
1201735,100.0,17
1201093,100.0,17
1201565,100.0,17
1201445,0.0,17
1201703,100.0,17
1209259,100.0,17
1213852,50.0,17
1201327,100.0,17
1213963,100.0,17
1201211,75.0,17
1217579,0.0,17
1214461,0.0,17
1201923,0.0,17
1209275,100.0,17
716716,100.0,17
762573,100.0,17
717702,50.0,17
717738,100.0,17
717763,100.0,17
771845,0.0,17
717787,100.0,17
716746,100.0,17
761455,75.0,17
764613,0.0,17
717721,100.0,17
762547,100.0,17
771877,66.666666666667,17
717728,100.0,17
771863,33.333333333333,17
716653,100.0,17
716722,0.0,17
717729,80.0,17
716697,100.0,17
716749,100.0,17
718219,100.0,17
717711,75.0,17
769232,0.0,17
716731,0.0,17
716646,100.0,17
774085,0.0,17
717754,100.0,17
762541,100.0,17
717825,100.0,17
717757,100.0,17
716624,100.0,17
717703,100.0,17
769260,0.0,17
716636,100.0,17
716617,0.0,17
1209289,100.0,17
1201631,100.0,17
1201747,100.0,17
1209274,100.0,17
1214080,80.0,17
1209163,100.0,17
1201476,100.0,17
1201669,0.0,17
1201159,100.0,17
1201276,100.0,17
1201821,100.0,17
1217563,0.0,17
1214082,100.0,17
1201811,100.0,17
1201331,100.0,17
1209354,0.0,17
1209372,83.333333333333,17
1201203,100.0,17
1209244,100.0,17
1217729,0.0,17
1201100,100.0,17
1214274,100.0,17
1201510,100.0,17
1201741,100.0,17
716726,0.0,17
718442,100.0,17
718057,0.0,17
716676,0.0,17
716680,100.0,17
716644,0.0,17
717700,100.0,17
764696,0.0,17
717789,100.0,17
762557,100.0,17
772455,80.0,17
717761,100.0,17
717701,100.0,17
772013,0.0,17
771768,100.0,17
716678,0.0,17
717708,50.0,17
762526,100.0,17
716671,100.0,17
764682,0.0,17
717758,100.0,17
716739,0.0,17
765195,0.0,17
716751,100.0,17
759427,100.0,17
716635,100.0,17
762535,0.0,17
716695,100.0,17
717744,100.0,17
768971,0.0,17
718267,100.0,17
718251,100.0,17
761441,100.0,17
716701,100.0,17
772528,100.0,17
762533,0.0,17
762545,100.0,17
1201899,100.0,17
1201889,100.0,17
1201283,100.0,17
1209162,100.0,17
1213651,100.0,17
1201185,50.0,17
1201701,0.0,17
1214270,100.0,17
1214260,100.0,17
1201897,100.0,17
1201357,0.0,17
1201532,0.0,17
1201665,100.0,17
1201845,0.0,17
1217622,0.0,17
1213650,100.0,17
1201304,100.0,17
1201731,0.0,17
1218075,100.0,17
717818,0.0,17
764583,50.0,17
718470,100.0,17
716663,100.0,17
762523,100.0,17
772474,100.0,17
767367,100.0,17
772539,0.0,17
718266,100.0,17
717768,100.0,17
716629,0.0,17
716743,0.0,17
769496,100.0,17
769259,100.0,17
771941,100.0,17
716656,100.0,17
717827,100.0,17
716736,0.0,17
767369,100.0,17
769236,0.0,17
717715,100.0,17
761444,100.0,17
762559,100.0,17
771847,0.0,17
717799,0.0,17
717777,100.0,17
772475,100.0,17
717696,100.0,17
717804,0.0,17
717797,0.0,17
717718,0.0,17
717814,0.0,17
761439,100.0,17
717755,100.0,17
717705,100.0,17
771828,0.0,17
717779,100.0,17
716640,0.0,17
771826,100.0,17
772024,0.0,17
765122,0.0,17
717722,100.0,17
717750,100.0,17
718292,0.0,17
1201125,100.0,17
1209243,100.0,17
1214268,100.0,17
1201705,100.0,17
1213966,100.0,17
1201151,100.0,17
1201633,100.0,17
1201397,100.0,17
1209307,100.0,17
1209322,0.0,17
1201725,0.0,17
1201246,0.0,17
1201699,100.0,17
1209043,100.0,17
1209455,100.0,17
1201949,100.0,17
1201177,100.0,17
1217312,100.0,17
1201298,100.0,17
1217573,0.0,17
1214243,0.0,17
1209353,100.0,17
1201606,100.0,17
1201785,0.0,17
1201819,100.0,17
1209306,100.0,17
1201363,100.0,17
1214212,100.0,17
1209204,100.0,17
762528,100.0,17
716632,0.0,17
769265,0.0,17
765187,0.0,17
717726,0.0,17
762567,100.0,17
716652,100.0,17
717727,100.0,17
768969,0.0,17
761448,0.0,17
717716,0.0,17
716665,0.0,17
717760,100.0,17
765117,0.0,17
761532,100.0,17
771915,100.0,17
716647,100.0,17
716729,0.0,17
718218,0.0,17
717756,100.0,17
717720,0.0,17
764667,100.0,17
716710,100.0,17
717747,100.0,17
716724,0.0,17
716713,100.0,17
769249,100.0,17
764700,100.0,17
717767,0.0,17
768643,100.0,17
765126,100.0,17
717742,50.0,17
762549,100.0,17
718233,100.0,17
716638,100.0,17
761511,0.0,17
761492,100.0,17
1209334,100.0,18
1201508,100.0,18
1201365,100.0,18
1216801,20.0,18
1201209,100.0,18
1217581,0.0,18
1214238,0.0,18
1201449,100.0,18
1209075,100.0,18
1201229,100.0,18
1213641,100.0,18
1201778,50.0,18
1201749,100.0,18
1214273,100.0,18
1201851,100.0,18
1211067,100.0,18
1201157,100.0,18
1209335,100.0,18
1201954,50.0,18
1201823,100.0,18
1201637,100.0,18
1201602,50.0,18
1209176,80.0,18
1209373,0.0,18
1201098,100.0,18
1216809,40.0,18
1209290,100.0,18
717743,100.0,18
716649,100.0,18
764676,0.0,18
771917,100.0,18
771767,33.333333333333,18
769242,0.0,18
774106,0.0,18
717706,100.0,18
771939,100.0,18
761468,100.0,18
717806,0.0,18
774095,0.0,18
717776,100.0,18
718227,100.0,18
716658,100.0,18
771882,100.0,18
772473,100.0,18
717819,100.0,18
767351,100.0,18
765113,0.0,18
717798,80.0,18
717807,0.0,18
716683,100.0,18
761452,100.0,18
764661,0.0,18
716753,0.0,18
717762,0.0,18
766506,0.0,18
1209321,100.0,18
1217585,0.0,18
1213964,100.0,18
1201183,100.0,18
1201254,100.0,18
1201415,50.0,18
1217568,0.0,18
1211066,0.0,18
1214241,0.0,18
1201596,100.0,18
1201541,100.0,18
1201399,80.0,18
1217580,0.0,18
1201783,100.0,18
1209059,100.0,18
1201259,100.0,18
716696,100.0,18
771970,0.0,18
772011,0.0,18
771969,0.0,18
764659,100.0,18
716630,0.0,18
762571,100.0,18
762543,100.0,18
762555,100.0,18
765191,0.0,18
717765,100.0,18
764719,0.0,18
718259,100.0,18
762561,0.0,18
717712,100.0,18
771769,100.0,18
761435,100.0,18
771865,0.0,18
716745,0.0,18
717741,100.0,18
772437,100.0,18
767353,100.0,18
717752,100.0,18
762538,100.0,18
762520,100.0,18
717733,100.0,18
717823,75.0,18
766268,0.0,18
1201536,0.0,18
1201222,75.0,18
1201957,0.0,18
1218503,0.0,18
1216957,50.0,18
1201671,100.0,18
1213655,100.0,18
1201729,100.0,18
1201817,100.0,18
1201251,100.0,18
1201733,100.0,18
1201959,0.0,18
1218071,100.0,18
1209477,100.0,18
1201787,100.0,18
1201281,100.0,18
1208954,100.0,18
1201895,100.0,18
1201659,100.0,18
1201389,100.0,18
1209177,100.0,18
1209090,100.0,18
1201773,100.0,18
1214265,100.0,18
1201481,100.0,18
1209260,100.0,18
1201853,100.0,18
1201849,0.0,18
1201394,25.0,18
767812,0.0,18
716667,0.0,18
717713,100.0,18
762569,100.0,18
716733,0.0,18
717800,0.0,18
716720,0.0,18
716622,100.0,18
762517,100.0,18
769506,0.0,18
774099,0.0,18
717734,100.0,18
716727,0.0,18
771898,100.0,18
718250,100.0,18
717719,80.0,18
716717,0.0,18
717759,100.0,18
771810,100.0,18
718291,0.0,18
769228,0.0,18
716694,0.0,18
771778,100.0,18
717749,100.0,18
762531,100.0,18
717794,100.0,18
766505,0.0,18
772012,0.0,18
717740,100.0,18
764694,0.0,18
718500,100.0,18
766495,0.0,18
772518,100.0,18
771808,75.0,18
772533,0.0,18
1201751,100.0,18
1209454,0.0,18
1214282,0.0,18
1209187,100.0,18
1201181,100.0,18
1201635,100.0,18
1201322,100.0,18
1201539,100.0,18
1201921,0.0,18
1201503,100.0,18
1213965,0.0,18
1201430,100.0,18
1209092,100.0,18
1217330,100.0,18
1201487,100.0,18
1201453,100.0,18
1209124,100.0,18
1210825,100.0,18
1201667,0.0,18
1201333,100.0,18
1216948,100.0,18
774097,0.0,18
716641,100.0,18
769255,0.0,18
762552,100.0,18
764565,100.0,18
772439,100.0,18
769507,0.0,18
717732,100.0,18
717735,100.0,18
716689,60.0,18
764690,0.0,18
717707,100.0,18
717709,100.0,18
716687,100.0,18
716670,100.0,18
771876,100.0,18
717790,80.0,18
716685,100.0,18
765211,0.0,18
718224,0.0,18
717725,100.0,18
769263,100.0,18
717775,100.0,18
771770,0.0,18
716688,0.0,18
716620,100.0,18
764692,0.0,18
717717,0.0,18
765133,0.0,18
717723,100.0,18
717778,100.0,18
762565,0.0,18
761482,100.0,18
772457,100.0,18
717801,0.0,18
716664,100.0,18
716659,80.0,18
717769,100.0,18
716692,100.0,18
717820,100.0,18
716698,100.0,18
716714,100.0,18
1201604,100.0,18
1201703,100.0,18
1213852,50.0,18
1201451,100.0,18
1201627,0.0,18
1217724,100.0,18
1201120,100.0,18
1201093,100.0,18
1201327,100.0,18
1201565,100.0,18
1201445,0.0,18
1209259,100.0,18
1214461,0.0,18
1201923,0.0,18
1209275,100.0,18
1213963,100.0,18
1201211,75.0,18
1217579,0.0,18
1201735,100.0,18
1213849,100.0,18
1201693,0.0,18
1209076,75.0,18
716624,100.0,18
717703,100.0,18
762547,100.0,18
771863,33.333333333333,18
717757,100.0,18
716617,0.0,18
716716,100.0,18
771877,66.666666666667,18
717728,100.0,18
718219,100.0,18
716749,100.0,18
716722,0.0,18
716653,100.0,18
717711,75.0,18
717702,50.0,18
717738,100.0,18
717763,100.0,18
716746,100.0,18
771845,0.0,18
764613,0.0,18
769232,0.0,18
761455,75.0,18
762541,100.0,18
716731,0.0,18
717729,80.0,18
717721,100.0,18
717825,100.0,18
716646,100.0,18
774085,0.0,18
769260,0.0,18
716697,100.0,18
762573,100.0,18
717754,100.0,18
716636,100.0,18
717787,100.0,18
1201276,100.0,18
1201821,100.0,18
1201747,100.0,18
1201159,100.0,18
1209163,100.0,18
1209289,100.0,18
1201476,100.0,18
1209274,100.0,18
1214080,80.0,18
1217563,0.0,18
1201811,100.0,18
1209244,100.0,18
1217729,0.0,18
1201100,100.0,18
1214274,100.0,18
1201669,0.0,18
1214082,100.0,18
1201331,100.0,18
1209354,0.0,18
1201741,100.0,18
1209372,83.333333333333,18
1201510,100.0,18
1201203,100.0,18
1201631,100.0,18
716695,100.0,18
717744,100.0,18
772455,80.0,18
717761,100.0,18
772528,100.0,18
762533,0.0,18
717701,100.0,18
717708,50.0,18
762526,100.0,18
762535,0.0,18
718251,100.0,18
761441,100.0,18
716701,100.0,18
762557,100.0,18
716678,0.0,18
762545,100.0,18
772013,0.0,18
771768,100.0,18
717700,100.0,18
716751,100.0,18
716671,100.0,18
716635,100.0,18
717758,100.0,18
764682,0.0,18
716680,100.0,18
764696,0.0,18
716739,0.0,18
716726,0.0,18
718442,100.0,18
716676,0.0,18
716644,0.0,18
718267,100.0,18
717789,100.0,18
759427,100.0,18
768971,0.0,18
718057,0.0,18
765195,0.0,18
1214260,100.0,18
1201897,100.0,18
1201283,100.0,18
1201845,0.0,18
1201532,0.0,18
1201665,100.0,18
1201899,100.0,18
1201185,50.0,18
1213651,100.0,18
1201701,0.0,18
1214270,100.0,18
1217622,0.0,18
1213650,100.0,18
1201731,0.0,18
1201357,0.0,18
1218075,100.0,18
1201304,100.0,18
1209162,100.0,18
1201889,100.0,18
716736,0.0,18
717827,100.0,18
716640,0.0,18
771826,100.0,18
717722,100.0,18
769259,100.0,18
761444,100.0,18
767369,100.0,18
769236,0.0,18
717715,100.0,18
772024,0.0,18
762559,100.0,18
771847,0.0,18
717750,100.0,18
718292,0.0,18
717799,0.0,18
765122,0.0,18
718470,100.0,18
764583,50.0,18
717779,100.0,18
717696,100.0,18
717755,100.0,18
717804,0.0,18
717768,100.0,18
772539,0.0,18
716663,100.0,18
717777,100.0,18
717797,0.0,18
716629,0.0,18
772475,100.0,18
717718,0.0,18
767367,100.0,18
717705,100.0,18
717814,0.0,18
717818,0.0,18
716743,0.0,18
771828,0.0,18
761439,100.0,18
769496,100.0,18
771941,100.0,18
716656,100.0,18
718266,100.0,18
762523,100.0,18
772474,100.0,18
1213966,100.0,18
1201699,100.0,18
1217573,0.0,18
1201151,100.0,18
1209455,100.0,18
1201177,100.0,18
1217312,100.0,18
1201725,0.0,18
1209243,100.0,18
1214268,100.0,18
1209307,100.0,18
1201397,100.0,18
1201949,100.0,18
1209322,0.0,18
1214243,0.0,18
1209043,100.0,18
1201606,100.0,18
1201246,0.0,18
1214212,100.0,18
1201298,100.0,18
1209204,100.0,18
1201819,100.0,18
1209353,100.0,18
1201785,0.0,18
1209306,100.0,18
1201363,100.0,18
1201633,100.0,18
1201125,100.0,18
1201705,100.0,18
771915,100.0,18
717760,75.0,18
716710,100.0,18
716647,100.0,18
769249,100.0,18
764700,100.0,18
717767,0.0,18
768643,100.0,18
761492,100.0,18
761511,0.0,18
768969,0.0,18
761532,100.0,18
765117,0.0,18
717747,100.0,18
769265,0.0,18
716729,0.0,18
716632,0.0,18
716652,100.0,18
761448,0.0,18
716665,0.0,18
717726,0.0,18
762567,100.0,18
765187,0.0,18
718218,0.0,18
717727,100.0,18
762549,100.0,18
717720,100.0,18
717716,0.0,18
762528,100.0,18
764667,100.0,18
718233,100.0,18
716638,100.0,18
716724,0.0,18
716713,100.0,18
765126,100.0,18
717742,50.0,18
717756,100.0,18
716753,0.0,19
716658,100.0,19
771882,100.0,19
717819,100.0,19
717776,100.0,19
718227,100.0,19
716683,100.0,19
765113,0.0,19
772473,100.0,19
717798,80.0,19
717807,0.0,19
761452,100.0,19
764661,0.0,19
1201365,100.0,19
1201749,100.0,19
1211067,100.0,19
1216809,40.0,19
1201954,50.0,19
1209290,100.0,19
1214238,0.0,19
1209075,100.0,19
1201229,100.0,19
1201209,100.0,19
1209334,100.0,19
1201508,100.0,19
1217581,0.0,19
1201449,100.0,19
1216801,20.0,19
1201098,100.0,19
1213641,100.0,19
1201778,50.0,19
1214273,100.0,19
1201851,100.0,19
1201157,100.0,19
1209335,100.0,19
1201823,100.0,19
1201637,100.0,19
1201602,50.0,19
1209176,80.0,19
1209373,0.0,19
771767,33.333333333333,19
769242,0.0,19
767351,100.0,19
717706,100.0,19
766506,0.0,19
717762,0.0,19
771917,100.0,19
761468,100.0,19
717806,0.0,19
771939,100.0,19
774095,0.0,19
717743,100.0,19
716649,100.0,19
764676,0.0,19
774106,0.0,19
717741,100.0,19
716745,0.0,19
771865,0.0,19
772437,100.0,19
717752,100.0,19
762538,100.0,19
762520,100.0,19
767353,100.0,19
761435,100.0,19
717823,75.0,19
1214241,0.0,19
1213964,100.0,19
1201183,100.0,19
1201783,100.0,19
1209059,100.0,19
1201259,100.0,19
1217585,0.0,19
1211066,0.0,19
1201254,100.0,19
1217568,0.0,19
1209321,100.0,19
1201415,50.0,19
1217580,0.0,19
1201596,100.0,19
1201541,100.0,19
1201399,80.0,19
764719,0.0,19
762555,100.0,19
766268,0.0,19
717733,100.0,19
771970,0.0,19
772011,0.0,19
771969,0.0,19
762571,100.0,19
771769,100.0,19
716696,100.0,19
762543,100.0,19
718259,100.0,19
762561,0.0,19
717712,100.0,19
764659,100.0,19
716630,0.0,19
765191,0.0,19
717765,100.0,19
717719,80.0,19
772518,100.0,19
771808,75.0,19
718291,0.0,19
769228,0.0,19
718500,100.0,19
772012,0.0,19
716694,0.0,19
771778,100.0,19
717749,100.0,19
717794,100.0,19
772533,0.0,19
762531,100.0,19
716717,0.0,19
717759,100.0,19
771810,100.0,19
1201959,0.0,19
1201733,100.0,19
1218071,100.0,19
1201849,0.0,19
1201281,100.0,19
1201394,25.0,19
1201729,100.0,19
1201957,0.0,19
1201251,100.0,19
1201536,0.0,19
1213655,100.0,19
1201671,100.0,19
1201222,75.0,19
1201817,100.0,19
1218503,0.0,19
1216957,0.0,19
1201773,100.0,19
1214265,100.0,19
1209260,100.0,19
1201481,100.0,19
1201389,100.0,19
1201853,100.0,19
1208954,100.0,19
1209477,100.0,19
1201787,100.0,19
1201895,100.0,19
1201659,100.0,19
1209177,100.0,19
1209090,100.0,19
716727,0.0,19
717740,100.0,19
766495,0.0,19
764694,0.0,19
766505,0.0,19
716667,0.0,19
716720,0.0,19
717800,0.0,19
762517,100.0,19
716622,100.0,19
771898,100.0,19
718250,100.0,19
767812,0.0,19
769506,0.0,19
774099,0.0,19
717713,100.0,19
762569,100.0,19
717734,100.0,19
716733,0.0,19
771770,0.0,19
716688,0.0,19
716698,100.0,19
717775,100.0,19
717723,100.0,19
764692,0.0,19
765133,0.0,19
717801,0.0,19
716664,100.0,19
716659,80.0,19
717778,100.0,19
716620,100.0,19
762565,0.0,19
717769,100.0,19
761482,100.0,19
716714,100.0,19
717717,0.0,19
1201751,100.0,19
1201921,0.0,19
1201503,100.0,19
1210825,100.0,19
1201487,100.0,19
1201453,100.0,19
1214282,0.0,19
1201181,100.0,19
1213965,0.0,19
1201430,100.0,19
1201635,100.0,19
1201322,100.0,19
1201539,100.0,19
1209454,0.0,19
1209187,100.0,19
1216948,100.0,19
1201333,100.0,19
1209092,100.0,19
1217330,100.0,19
1209124,100.0,19
1201667,0.0,19
716670,100.0,19
771876,100.0,19
716692,100.0,19
717820,100.0,19
774097,0.0,19
716641,100.0,19
764565,100.0,19
772457,100.0,19
717732,100.0,19
716689,60.0,19
717709,100.0,19
717707,100.0,19
716685,100.0,19
717725,100.0,19
769263,100.0,19
765211,0.0,19
718224,0.0,19
716687,100.0,19
772439,100.0,19
769507,0.0,19
717735,100.0,19
764690,0.0,19
769255,0.0,19
717790,80.0,19
762552,100.0,19
717711,100.0,19
769232,0.0,19
771845,0.0,19
762573,100.0,19
717702,50.0,19
717738,100.0,19
764613,0.0,19
717729,80.0,19
761455,75.0,19
716731,0.0,19
716646,100.0,19
717763,100.0,19
717787,100.0,19
774085,0.0,19
769260,0.0,19
716746,100.0,19
716697,100.0,19
717754,100.0,19
716636,100.0,19
762541,100.0,19
1201120,100.0,19
1213849,100.0,19
1201693,0.0,19
1214461,0.0,19
1209076,100.0,19
1201627,0.0,19
1201604,100.0,19
1201451,100.0,19
1201703,100.0,19
1217724,100.0,19
1213852,50.0,19
1217579,0.0,19
1201735,75.0,19
1201093,100.0,19
1201327,100.0,19
1201565,100.0,19
1201445,0.0,19
1209259,100.0,19
1201923,0.0,19
1209275,100.0,19
1213963,100.0,19
1201211,75.0,19
718219,100.0,19
716749,100.0,19
717721,100.0,19
717825,100.0,19
762547,100.0,19
717757,100.0,19
716617,0.0,19
716716,100.0,19
771877,66.666666666667,19
717728,100.0,19
716722,0.0,19
716624,100.0,19
771863,33.333333333333,19
716653,100.0,19
717703,100.0,19
716635,100.0,19
764682,0.0,19
759427,100.0,19
718057,0.0,19
716726,0.0,19
716676,0.0,19
716739,0.0,19
717758,100.0,19
718442,100.0,19
716644,0.0,19
768971,0.0,19
716680,100.0,19
765195,0.0,19
1209274,100.0,19
1201811,100.0,19
1214080,80.0,19
1217729,0.0,19
1201631,100.0,19
1209163,100.0,19
1209244,100.0,19
1201476,100.0,19
1201747,100.0,19
1201159,100.0,19
1201276,100.0,19
1209289,100.0,19
1201821,100.0,19
1209372,83.333333333333,19
1201510,100.0,19
1201669,0.0,19
1201203,100.0,19
1214082,100.0,19
1201100,100.0,19
1214274,100.0,19
1217563,0.0,19
1201331,100.0,19
1209354,0.0,19
1201741,100.0,19
762557,100.0,19
772013,0.0,19
771768,100.0,19
764696,0.0,19
716751,100.0,19
718267,100.0,19
717789,100.0,19
772455,80.0,19
717761,100.0,19
762535,0.0,19
761441,100.0,19
716701,100.0,19
718251,100.0,19
716678,0.0,19
716671,100.0,19
716695,100.0,19
717744,100.0,19
772528,100.0,19
762533,0.0,19
717701,100.0,19
717700,100.0,19
717708,50.0,19
762526,100.0,19
762545,100.0,19
717755,100.0,19
772539,0.0,19
717696,100.0,19
718266,100.0,19
716663,100.0,19
717768,100.0,19
767367,100.0,19
716743,0.0,19
772475,100.0,19
717777,100.0,19
717705,100.0,19
771828,0.0,19
717804,0.0,19
762523,100.0,19
772474,100.0,19
716629,0.0,19
717814,0.0,19
761439,100.0,19
717797,0.0,19
717718,0.0,19
1201845,0.0,19
1217622,0.0,19
1213650,100.0,19
1201701,0.0,19
1201731,0.0,19
1209162,100.0,19
1201889,100.0,19
1201283,100.0,19
1213651,100.0,19
1201899,100.0,19
1214260,100.0,19
1201897,100.0,19
1201185,50.0,19
1201532,0.0,19
1201665,100.0,19
1214270,100.0,19
1201357,0.0,19
1218075,100.0,19
1201304,100.0,19
767369,100.0,19
769236,0.0,19
717715,100.0,19
772024,0.0,19
717750,100.0,19
771941,100.0,19
716656,100.0,19
718292,0.0,19
765122,0.0,19
769496,100.0,19
764583,50.0,19
717779,100.0,19
716736,0.0,19
717818,0.0,19
771826,100.0,19
717827,100.0,19
716640,0.0,19
717722,100.0,19
769259,100.0,19
718470,100.0,19
771847,0.0,19
717799,0.0,19
761444,100.0,19
762559,100.0,19
716724,0.0,19
716713,100.0,19
717742,50.0,19
762549,100.0,19
765187,0.0,19
717726,0.0,19
762567,100.0,19
717720,0.0,19
718218,0.0,19
765126,100.0,19
717716,0.0,19
717727,100.0,19
764667,100.0,19
717756,100.0,19
1217573,0.0,19
1201397,100.0,19
1214243,0.0,19
1201633,100.0,19
1201125,100.0,19
1201705,100.0,19
1201606,100.0,19
1213966,100.0,19
1201151,100.0,19
1201725,0.0,19
1209243,100.0,19
1214268,100.0,19
1201699,100.0,19
1209307,100.0,19
1209455,100.0,19
1201177,100.0,19
1217312,100.0,19
1201785,0.0,19
1201363,100.0,19
1201298,100.0,19
1201949,100.0,19
1209322,0.0,19
1209043,100.0,19
1201246,0.0,19
1214212,100.0,19
1209204,100.0,19
1201819,100.0,19
1209353,100.0,19
1209306,100.0,19
765117,0.0,19
717747,100.0,19
718233,100.0,19
716632,0.0,19
716665,0.0,19
716652,100.0,19
716638,100.0,19
762528,100.0,19
716710,100.0,19
717760,75.0,19
768643,100.0,19
769249,100.0,19
764700,100.0,19
717767,0.0,19
761511,0.0,19
761532,100.0,19
768969,0.0,19
771915,100.0,19
716647,100.0,19
761492,100.0,19
761448,0.0,19
769265,0.0,19
716729,0.0,19
717743,100.0,20
716649,100.0,20
717806,0.0,20
761468,100.0,20
764676,0.0,20
771939,100.0,20
774095,0.0,20
774106,0.0,20
1201365,100.0,20
1213641,100.0,20
1201749,100.0,20
1201778,50.0,20
1214273,100.0,20
1201851,100.0,20
1216809,40.0,20
1211067,100.0,20
1209290,100.0,20
1214238,0.0,20
1201954,50.0,20
1201209,100.0,20
1209075,100.0,20
1201229,100.0,20
1209334,100.0,20
1201602,50.0,20
1217581,0.0,20
1209176,80.0,20
1201508,100.0,20
1201449,100.0,20
1216801,20.0,20
1209335,100.0,20
1201823,100.0,20
1201637,100.0,20
1209373,0.0,20
1201098,100.0,20
1201157,100.0,20
769242,0.0,20
767351,100.0,20
717706,100.0,20
717819,100.0,20
718227,100.0,20
766506,0.0,20
716683,100.0,20
717762,100.0,20
771917,100.0,20
716658,100.0,20
771882,100.0,20
717776,100.0,20
765113,0.0,20
772473,100.0,20
761452,100.0,20
764661,0.0,20
717798,80.0,20
717807,0.0,20
771767,33.333333333333,20
716753,0.0,20
716696,100.0,20
765191,0.0,20
717765,100.0,20
764659,100.0,20
716630,0.0,20
771769,100.0,20
762543,100.0,20
718259,100.0,20
762561,0.0,20
717712,100.0,20
1214241,0.0,20
1201415,50.0,20
1213964,100.0,20
1201183,100.0,20
1201783,100.0,20
1209059,100.0,20
1201596,100.0,20
1201259,100.0,20
1217585,0.0,20
1211066,0.0,20
1201254,100.0,20
1217568,0.0,20
1209321,100.0,20
1201541,100.0,20
1201399,80.0,20
1217580,0.0,20
716745,0.0,20
717823,75.0,20
717741,100.0,20
766268,0.0,20
771865,0.0,20
771970,0.0,20
717733,100.0,20
772011,0.0,20
772437,100.0,20
767353,100.0,20
717752,100.0,20
762538,100.0,20
762520,100.0,20
771969,0.0,20
762571,100.0,20
761435,100.0,20
764719,0.0,20
762555,100.0,20
717713,100.0,20
762569,100.0,20
716733,0.0,20
771898,100.0,20
718250,100.0,20
767812,0.0,20
769506,0.0,20
774099,0.0,20
717734,100.0,20
1216957,0.0,20
1201959,0.0,20
1201733,100.0,20
1201849,0.0,20
1218071,100.0,20
1201394,25.0,20
1201957,0.0,20
1201729,100.0,20
1201281,100.0,20
1208954,100.0,20
1201251,100.0,20
1201536,0.0,20
1201389,100.0,20
1201671,100.0,20
1213655,100.0,20
1201817,100.0,20
1201222,75.0,20
1218503,0.0,20
1209260,100.0,20
1201853,100.0,20
1209477,100.0,20
1201787,100.0,20
1201895,100.0,20
1201659,100.0,20
1209177,100.0,20
1209090,100.0,20
1201773,100.0,20
1214265,100.0,20
1201481,100.0,20
718291,0.0,20
769228,0.0,20
716727,0.0,20
772012,0.0,20
717740,100.0,20
766495,0.0,20
717719,80.0,20
771778,100.0,20
717749,100.0,20
717794,100.0,20
764694,0.0,20
766505,0.0,20
716667,0.0,20
716720,0.0,20
716694,0.0,20
762517,100.0,20
762531,0.0,20
716717,0.0,20
717759,100.0,20
717800,0.0,20
716622,100.0,20
772533,0.0,20
771810,100.0,20
772518,100.0,20
771808,75.0,20
718500,100.0,20
717790,80.0,20
717725,100.0,20
769263,100.0,20
772439,100.0,20
769507,0.0,20
717735,100.0,20
764690,0.0,20
716685,100.0,20
765211,0.0,20
718224,0.0,20
769255,0.0,20
762552,100.0,20
716687,100.0,20
1209092,100.0,20
1217330,100.0,20
1201487,100.0,20
1201751,100.0,20
1201453,100.0,20
1201921,0.0,20
1201503,100.0,20
1214282,0.0,20
1201181,100.0,20
1210825,100.0,20
1201635,100.0,20
1213965,0.0,20
1201430,100.0,20
1201322,100.0,20
1201539,100.0,20
1209454,0.0,20
1209187,100.0,20
1216948,100.0,20
1209124,100.0,20
1201667,0.0,20
1201333,100.0,20
771876,100.0,20
716714,100.0,20
716698,100.0,20
764692,0.0,20
774097,0.0,20
717775,100.0,20
771770,0.0,20
716688,0.0,20
716641,100.0,20
764565,100.0,20
765133,0.0,20
716692,100.0,20
717820,100.0,20
717801,0.0,20
716664,100.0,20
772457,100.0,20
717732,100.0,20
716659,100.0,20
717778,100.0,20
716689,40.0,20
717709,100.0,20
762565,0.0,20
717707,100.0,20
717769,100.0,20
761482,100.0,20
716670,100.0,20
716620,100.0,20
717717,0.0,20
717723,100.0,20
716624,100.0,20
716722,0.0,20
771863,33.333333333333,20
717703,100.0,20
716653,100.0,20
1201093,100.0,20
1201327,100.0,20
1201120,100.0,20
1201565,100.0,20
1213849,100.0,20
1201693,0.0,20
1209076,100.0,20
1201627,0.0,20
1201604,100.0,20
1214461,0.0,20
1213963,100.0,20
1201451,100.0,20
1201211,75.0,20
1217724,100.0,20
1201703,100.0,20
1217579,0.0,20
1213852,50.0,20
1201735,100.0,20
1209259,100.0,20
1201923,0.0,20
1209275,100.0,20
